total_accuracy,f1_sniff,recall_sniff,clf_label,total_samples,positives,negatives,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info
0.8229166666666667,0.8121726190476191,0.8416666666666667,sniff,38,19,19,11,0.2,5,5,5,5,MLPClassifier,None,experiment_2_date_2019-09-20
0.8229166666666667,0.8330952380952381,0.875,sniff,38,19,19,16,0.2,5,5,5,10,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6624999999999999,0.660922619047619,0.6916666666666667,sniff,38,19,19,16,0.2,5,5,5,10,Id3Estimator,None,experiment_2_date_2019-09-20
0.7625000000000001,0.7861904761904762,0.8624999999999999,sniff,38,19,19,16,0.2,5,5,5,10,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7562500000000001,0.7933630952380952,0.9166666666666666,sniff,38,19,19,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-20
0.5770833333333333,0.3595833333333333,0.39583333333333337,sniff,38,19,19,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-20
0.8041666666666667,0.8100892857142857,0.85,sniff,38,19,19,16,0.2,5,5,5,10,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6645833333333333,0.6487797619047619,0.675,sniff,38,19,19,16,0.2,5,5,5,10,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.7375,0.6911607142857142,0.6958333333333333,sniff,38,19,19,16,0.2,5,5,5,10,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.8104166666666666,0.7776488095238095,0.7833333333333332,sniff,38,19,19,16,0.2,5,5,5,10,GaussianNB,None,experiment_2_date_2019-09-20
0.6895833333333333,0.6811011904761904,0.7041666666666666,sniff,38,19,19,16,0.2,5,5,5,10,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7854166666666668,0.7871130952380953,0.8125,sniff,38,19,19,16,0.2,5,5,5,10,MLPClassifier,None,experiment_2_date_2019-09-20
0.8520833333333334,0.863779761904762,0.9166666666666666,sniff,38,19,19,7,0.2,5,5,5,1,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.69375,0.6622916666666667,0.6625,sniff,38,19,19,7,0.2,5,5,5,1,Id3Estimator,None,experiment_2_date_2019-09-20
0.84375,0.8462202380952382,0.8708333333333332,sniff,38,19,19,7,0.2,5,5,5,1,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7958333333333334,0.7987797619047619,0.8499999999999999,sniff,38,19,19,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-09-20
0.6791666666666667,0.5576785714285714,0.5291666666666666,sniff,38,19,19,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-09-20
0.8166666666666668,0.8144345238095239,0.8416666666666667,sniff,38,19,19,7,0.2,5,5,5,1,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6958333333333333,0.671875,0.6833333333333332,sniff,38,19,19,7,0.2,5,5,5,1,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.75,0.7320833333333334,0.7458333333333333,sniff,38,19,19,7,0.2,5,5,5,1,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.8375,0.8347916666666666,0.8458333333333332,sniff,38,19,19,7,0.2,5,5,5,1,GaussianNB,None,experiment_2_date_2019-09-20
0.7020833333333333,0.6800892857142856,0.6916666666666665,sniff,38,19,19,7,0.2,5,5,5,1,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.8125,0.8145833333333334,0.8416666666666667,sniff,38,19,19,7,0.2,5,5,5,1,MLPClassifier,None,experiment_2_date_2019-09-20
0.8770833333333334,0.8748214285714286,0.8958333333333333,sniff,38,19,19,11,0.2,5,5,5,5,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6729166666666666,0.6520238095238096,0.6708333333333334,sniff,38,19,19,11,0.2,5,5,5,5,Id3Estimator,None,experiment_2_date_2019-09-20
0.7812500000000001,0.8063988095238095,0.8833333333333333,sniff,38,19,19,11,0.2,5,5,5,5,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.71875,0.7661904761904762,0.9041666666666666,sniff,38,19,19,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-20
0.6166666666666667,0.3420833333333333,0.26666666666666666,sniff,38,19,19,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-20
0.7520833333333333,0.7586607142857141,0.8041666666666666,sniff,38,19,19,11,0.2,5,5,5,5,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6354166666666666,0.6144345238095238,0.6416666666666666,sniff,38,19,19,11,0.2,5,5,5,5,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.7583333333333333,0.7277083333333333,0.7208333333333332,sniff,38,19,19,11,0.2,5,5,5,5,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.8229166666666666,0.8180357142857143,0.8375,sniff,38,19,19,11,0.2,5,5,5,5,GaussianNB,None,experiment_2_date_2019-09-20
0.7520833333333332,0.7413392857142856,0.7541666666666667,sniff,38,19,19,11,0.2,5,5,5,5,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7208333333333334,0.7174107142857142,0.7666666666666666,sniff,38,19,19,11,0.2,5,5,5,5,MLPClassifier,None,experiment_2_date_2019-09-20
0.86875,0.8605357142857142,0.8416666666666666,sniff,38,19,19,16,0.2,5,5,5,10,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6854166666666668,0.6857738095238095,0.7374999999999999,sniff,38,19,19,16,0.2,5,5,5,10,Id3Estimator,None,experiment_2_date_2019-09-20
0.7791666666666668,0.8013690476190476,0.8791666666666667,sniff,38,19,19,16,0.2,5,5,5,10,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.8208333333333334,0.843720238095238,0.9333333333333333,sniff,38,19,19,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-20
0.5895833333333333,0.22999999999999998,0.17916666666666667,sniff,38,19,19,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-20
0.76875,0.7954761904761904,0.9,sniff,38,19,19,16,0.2,5,5,5,10,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6625000000000001,0.6302678571428572,0.6458333333333333,sniff,38,19,19,16,0.2,5,5,5,10,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.7395833333333334,0.7050000000000001,0.6833333333333333,sniff,38,19,19,16,0.2,5,5,5,10,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.8416666666666667,0.8299404761904763,0.8291666666666667,sniff,38,19,19,16,0.2,5,5,5,10,GaussianNB,None,experiment_2_date_2019-09-20
0.7645833333333333,0.7602083333333334,0.7916666666666666,sniff,38,19,19,16,0.2,5,5,5,10,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7666666666666667,0.7719940476190477,0.8208333333333333,sniff,38,19,19,16,0.2,5,5,5,10,MLPClassifier,None,experiment_2_date_2019-09-20
0.9125000000000001,0.9230357142857143,0.9708333333333333,sniff,38,19,19,18,0.2,5,5,5,12,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.7250000000000001,0.7111011904761905,0.7291666666666666,sniff,38,19,19,18,0.2,5,5,5,12,Id3Estimator,None,experiment_2_date_2019-09-20
0.7583333333333333,0.7751488095238095,0.8708333333333333,sniff,38,19,19,18,0.2,5,5,5,12,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.71875,0.7658035714285715,0.9041666666666666,sniff,38,19,19,18,0.2,5,5,5,12,SVC,None,experiment_2_date_2019-09-20
0.6104166666666667,0.3134523809523809,0.25416666666666665,sniff,38,19,19,18,0.2,5,5,5,12,SVC,None,experiment_2_date_2019-09-20
0.7854166666666667,0.7923511904761904,0.8541666666666666,sniff,38,19,19,18,0.2,5,5,5,12,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6854166666666666,0.6537797619047618,0.6833333333333333,sniff,38,19,19,18,0.2,5,5,5,12,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6895833333333333,0.6463988095238095,0.65,sniff,38,19,19,18,0.2,5,5,5,12,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.7833333333333334,0.7817261904761905,0.8208333333333333,sniff,38,19,19,18,0.2,5,5,5,12,GaussianNB,None,experiment_2_date_2019-09-20
0.6708333333333334,0.6485416666666666,0.6625,sniff,38,19,19,18,0.2,5,5,5,12,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.8333333333333334,0.8404166666666668,0.8791666666666665,sniff,38,19,19,18,0.2,5,5,5,12,MLPClassifier,None,experiment_2_date_2019-09-20
0.8291666666666667,0.8520238095238095,0.9249999999999999,sniff,38,19,19,21,0.2,5,5,5,15,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6479166666666666,0.6429464285714286,0.6958333333333333,sniff,38,19,19,21,0.2,5,5,5,15,Id3Estimator,None,experiment_2_date_2019-09-20
0.7208333333333333,0.7536607142857144,0.8708333333333333,sniff,38,19,19,21,0.2,5,5,5,15,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7333333333333334,0.7599999999999999,0.8416666666666666,sniff,38,19,19,21,0.2,5,5,5,15,SVC,None,experiment_2_date_2019-09-20
0.5666666666666667,0.26375000000000004,0.27499999999999997,sniff,38,19,19,21,0.2,5,5,5,15,SVC,None,experiment_2_date_2019-09-20
0.8020833333333334,0.8127976190476189,0.8833333333333333,sniff,38,19,19,21,0.2,5,5,5,15,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6208333333333333,0.6095238095238096,0.6291666666666667,sniff,38,19,19,21,0.2,5,5,5,15,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6958333333333333,0.6522619047619047,0.6541666666666666,sniff,38,19,19,21,0.2,5,5,5,15,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.7895833333333333,0.7730952380952381,0.7916666666666665,sniff,38,19,19,21,0.2,5,5,5,15,GaussianNB,None,experiment_2_date_2019-09-20
0.7541666666666668,0.7522619047619048,0.7625,sniff,38,19,19,21,0.2,5,5,5,15,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7750000000000001,0.7662202380952381,0.7999999999999998,sniff,38,19,19,21,0.2,5,5,5,15,MLPClassifier,None,experiment_2_date_2019-09-20
0.81875,0.8313392857142857,0.8999999999999999,sniff,38,19,19,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.66875,0.6506845238095238,0.6916666666666667,sniff,38,19,19,26,0.2,5,5,5,20,Id3Estimator,None,experiment_2_date_2019-09-20
0.66875,0.7211607142857142,0.8583333333333332,sniff,38,19,19,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7166666666666667,0.7525000000000001,0.8624999999999999,sniff,38,19,19,26,0.2,5,5,5,20,SVC,None,experiment_2_date_2019-09-20
0.575,0.235625,0.20833333333333334,sniff,38,19,19,26,0.2,5,5,5,20,SVC,None,experiment_2_date_2019-09-20
0.7791666666666668,0.7936011904761905,0.8666666666666667,sniff,38,19,19,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.69375,0.6609821428571427,0.6833333333333333,sniff,38,19,19,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6541666666666667,0.6065773809523809,0.6208333333333333,sniff,38,19,19,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.8020833333333333,0.7886011904761904,0.7791666666666666,sniff,38,19,19,26,0.2,5,5,5,20,GaussianNB,None,experiment_2_date_2019-09-20
0.6895833333333334,0.6695535714285714,0.6916666666666667,sniff,38,19,19,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7729166666666667,0.7844345238095237,0.8291666666666666,sniff,38,19,19,26,0.2,5,5,5,20,MLPClassifier,None,experiment_2_date_2019-09-20
0.875,0.8743749999999999,0.8916666666666666,sniff,38,19,19,31,0.2,5,5,5,25,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.65625,0.654970238095238,0.7166666666666666,sniff,38,19,19,31,0.2,5,5,5,25,Id3Estimator,None,experiment_2_date_2019-09-20
0.7208333333333333,0.7701190476190475,0.9125,sniff,38,19,19,31,0.2,5,5,5,25,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.66875,0.6725892857142857,0.7208333333333332,sniff,38,19,19,31,0.2,5,5,5,25,SVC,None,experiment_2_date_2019-09-20
0.575,0.21770833333333334,0.17500000000000002,sniff,38,19,19,31,0.2,5,5,5,25,SVC,None,experiment_2_date_2019-09-20
0.7020833333333334,0.7627083333333333,0.9125000000000001,sniff,38,19,19,31,0.2,5,5,5,25,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6979166666666667,0.6908630952380952,0.7208333333333332,sniff,38,19,19,31,0.2,5,5,5,25,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6916666666666667,0.6322321428571428,0.6125,sniff,38,19,19,31,0.2,5,5,5,25,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.8,0.7848511904761906,0.7874999999999999,sniff,38,19,19,31,0.2,5,5,5,25,GaussianNB,None,experiment_2_date_2019-09-20
0.6583333333333333,0.6663392857142857,0.7249999999999999,sniff,38,19,19,31,0.2,5,5,5,25,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.6791666666666667,0.6968154761904761,0.7666666666666666,sniff,38,19,19,31,0.2,5,5,5,25,MLPClassifier,None,experiment_2_date_2019-09-20
0.8354166666666667,0.8442261904761905,0.8749999999999999,sniff,38,19,19,36,0.2,5,5,5,30,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6895833333333333,0.6678273809523809,0.6874999999999998,sniff,38,19,19,36,0.2,5,5,5,30,Id3Estimator,None,experiment_2_date_2019-09-20
0.7354166666666668,0.7728571428571428,0.8916666666666666,sniff,38,19,19,36,0.2,5,5,5,30,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.71875,0.7325,0.7875000000000001,sniff,38,19,19,36,0.2,5,5,5,30,SVC,None,experiment_2_date_2019-09-20
0.5458333333333333,0.39875,0.5166666666666666,sniff,38,19,19,36,0.2,5,5,5,30,SVC,None,experiment_2_date_2019-09-20
0.70625,0.7518154761904761,0.8791666666666667,sniff,38,19,19,36,0.2,5,5,5,30,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.7145833333333333,0.6974999999999999,0.7291666666666666,sniff,38,19,19,36,0.2,5,5,5,30,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.675,0.6437499999999999,0.6375,sniff,38,19,19,36,0.2,5,5,5,30,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.8083333333333333,0.7949107142857144,0.7916666666666666,sniff,38,19,19,36,0.2,5,5,5,30,GaussianNB,None,experiment_2_date_2019-09-20
0.6729166666666666,0.6538095238095238,0.6791666666666667,sniff,38,19,19,36,0.2,5,5,5,30,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7625,0.7721428571428571,0.8291666666666666,sniff,38,19,19,36,0.2,5,5,5,30,MLPClassifier,None,experiment_2_date_2019-09-20
0.8895833333333333,0.890625,0.9125,sniff,38,19,19,41,0.2,5,5,5,35,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6416666666666666,0.630327380952381,0.6833333333333333,sniff,38,19,19,41,0.2,5,5,5,35,Id3Estimator,None,experiment_2_date_2019-09-20
0.5895833333333333,0.6703273809523809,0.8333333333333333,sniff,38,19,19,41,0.2,5,5,5,35,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.70625,0.7086607142857142,0.7999999999999999,sniff,38,19,19,41,0.2,5,5,5,35,SVC,None,experiment_2_date_2019-09-20
0.5541666666666667,0.3304761904761904,0.4,sniff,38,19,19,41,0.2,5,5,5,35,SVC,None,experiment_2_date_2019-09-20
0.6979166666666665,0.7481547619047619,0.8791666666666665,sniff,38,19,19,41,0.2,5,5,5,35,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6875,0.6699404761904761,0.6916666666666667,sniff,38,19,19,41,0.2,5,5,5,35,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6729166666666666,0.6375,0.6249999999999999,sniff,38,19,19,41,0.2,5,5,5,35,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.7916666666666667,0.7685119047619047,0.7583333333333333,sniff,38,19,19,41,0.2,5,5,5,35,GaussianNB,None,experiment_2_date_2019-09-20
0.7666666666666667,0.7581845238095238,0.7749999999999999,sniff,38,19,19,41,0.2,5,5,5,35,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7104166666666667,0.709672619047619,0.7541666666666667,sniff,38,19,19,41,0.2,5,5,5,35,MLPClassifier,None,experiment_2_date_2019-09-20
0.8729166666666667,0.8881249999999999,0.9458333333333333,sniff,38,19,19,46,0.2,5,5,5,40,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6458333333333333,0.6530654761904762,0.7083333333333333,sniff,38,19,19,46,0.2,5,5,5,40,Id3Estimator,None,experiment_2_date_2019-09-20
0.7229166666666668,0.747529761904762,0.8333333333333333,sniff,38,19,19,46,0.2,5,5,5,40,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7770833333333333,0.7677380952380952,0.7791666666666666,sniff,38,19,19,46,0.2,5,5,5,40,SVC,None,experiment_2_date_2019-09-20
0.5687499999999999,0.19904761904761903,0.15833333333333333,sniff,38,19,19,46,0.2,5,5,5,40,SVC,None,experiment_2_date_2019-09-20
0.7083333333333334,0.7495238095238095,0.8708333333333332,sniff,38,19,19,46,0.2,5,5,5,40,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.66875,0.6589880952380951,0.6916666666666667,sniff,38,19,19,46,0.2,5,5,5,40,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6833333333333332,0.6501190476190476,0.6541666666666666,sniff,38,19,19,46,0.2,5,5,5,40,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.7625,0.7384821428571429,0.7291666666666666,sniff,38,19,19,46,0.2,5,5,5,40,GaussianNB,None,experiment_2_date_2019-09-20
0.7020833333333334,0.6963392857142856,0.7374999999999999,sniff,38,19,19,46,0.2,5,5,5,40,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7604166666666667,0.762202380952381,0.7999999999999999,sniff,38,19,19,46,0.2,5,5,5,40,MLPClassifier,None,experiment_2_date_2019-09-20
0.8604166666666667,0.859672619047619,0.9166666666666667,sniff,38,19,19,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_5_date_2019-09-20
0.6729166666666666,0.6699107142857144,0.7083333333333333,sniff,38,19,19,26,0.2,5,5,5,20,Id3Estimator,None,experiment_5_date_2019-09-20
0.6916666666666667,0.7401785714285714,0.8791666666666667,sniff,38,19,19,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_5_date_2019-09-20
0.8104166666666666,0.8305357142857143,0.9083333333333332,sniff,38,19,19,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.5791666666666666,0.24624999999999997,0.225,sniff,38,19,19,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.7083333333333334,0.7363988095238095,0.8333333333333333,sniff,38,19,19,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_5_date_2019-09-20
0.6895833333333334,0.6726190476190477,0.6916666666666667,sniff,38,19,19,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_5_date_2019-09-20
0.7354166666666666,0.6959821428571429,0.6833333333333332,sniff,38,19,19,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_5_date_2019-09-20
0.7854166666666667,0.7695535714285715,0.775,sniff,38,19,19,26,0.2,5,5,5,20,GaussianNB,None,experiment_5_date_2019-09-20
0.6979166666666666,0.6958333333333333,0.7291666666666666,sniff,38,19,19,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_5_date_2019-09-20
0.7479166666666666,0.7588988095238096,0.7999999999999999,sniff,38,19,19,26,0.2,5,5,5,20,MLPClassifier,None,experiment_5_date_2019-09-20
0.8520833333333334,0.8742559523809524,0.9583333333333333,sniff,38,19,19,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_5_date_2019-09-20
0.6791666666666667,0.6667261904761904,0.7,sniff,38,19,19,26,0.2,5,5,5,20,Id3Estimator,None,experiment_5_date_2019-09-20
0.7354166666666666,0.773720238095238,0.8916666666666666,sniff,38,19,19,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_5_date_2019-09-20
0.7520833333333334,0.7779761904761905,0.8791666666666668,sniff,38,19,19,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.5708333333333333,0.2875,0.30833333333333335,sniff,38,19,19,26,0.2,5,5,5,20,SVC,None,experiment_5_date_2019-09-20
0.8020833333333333,0.7999107142857143,0.8375,sniff,38,19,19,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_5_date_2019-09-20
0.6770833333333333,0.659672619047619,0.6875,sniff,38,19,19,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_5_date_2019-09-20
0.675,0.6290178571428572,0.6083333333333333,sniff,38,19,19,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_5_date_2019-09-20
0.7833333333333332,0.7822619047619048,0.8083333333333333,sniff,38,19,19,26,0.2,5,5,5,20,GaussianNB,None,experiment_5_date_2019-09-20
0.7145833333333333,0.7100595238095238,0.7333333333333333,sniff,38,19,19,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_5_date_2019-09-20
0.7458333333333333,0.7451190476190476,0.8041666666666666,sniff,38,19,19,26,0.2,5,5,5,20,MLPClassifier,None,experiment_5_date_2019-09-20
0.5,0.6666666666666666,1.0,sniff,38,19,19,21,0.2,5,5,5,15,Sequential,model_layers=5
0.9375000000000001,0.9448511904761905,0.9833333333333333,sniff,38,19,19,21,0.2,5,5,5,15,Sequential,model_layers=5,experiment_5_date_2019-09-20
